Régime prioritaire,Régime particulier,Nombre total de vélos,Arrondissement,Adr_emplacement,latitude,longitude
2 ROUES,Vélos,5,18,18 RUE VINCENT COMPOINT Paris 18,48.859578157074914,2.4035916399301462
2 ROUES,Vélos,6,12,8 RUE DE PICPUS Paris 12,48.85529155759278,2.405411523489854
2 ROUES,Vélos,22,9,79 RUE LA FAYETTE Paris 9,48.89853028201192,2.3386393716498857
2 ROUES,Vélos,6,4,2 BD DU PALAIS Paris 4,48.8378124115392,2.2992843646532624
2 ROUES,Vélos,7,10,21 RUE SAINT-VINCENT DE PAUL Paris 10,48.86175333042257,2.4093155699200666
2 ROUES,Vélos,19,10,18 RUE DES PETITES ECURIES Paris 10,48.88801838479049,2.356006999600759
2 ROUES,Vélos,3,10,25 RUE DE ROCROY Paris 10,48.889473701599655,2.300729451255444
2 ROUES,Vélos,4,15,63 RUE DE LOURMEL Paris 15,48.876268095616574,2.351114020130922
2 ROUES,Vélos,8,18,6 RUE ANDRE MESSAGER Paris 18,48.863071596434125,2.337716627906768
2 ROUES,Vélos,2,17,5 RUE MSTISLAV ROSTROPOVITCH Paris 17,48.857985619727934,2.3856401467896537
2 ROUES,Vélos,10,9,6 BD POISSONNIERE Paris 9,48.896754611810245,2.3421458252362215
2 ROUES,Vélos,12,3,12 RUE DE SAINTONGE Paris 3,48.87553666966806,2.290229596666746
2 ROUES,Vélos,18,16,14 BD LANNES Paris 16,48.84517079540248,2.3455903085431005
2 ROUES,Vélos,10,15,60 RUE DES CEVENNES Paris 15,48.86477701971448,2.3327941967698096
2 ROUES,Vélos,10,20,51 PL MARTIN NADAUD Paris 20,48.847138077406306,2.272905691150904
2 ROUES,Vélos,6,3,37 RUE NOTRE-DAME DE NAZARETH Paris 3,48.85715643516569,2.3293638295481345
2 ROUES,Vélos,8,1,12 RUE DU PONT NEUF Paris 1,48.853152935879265,2.307967295617879
2 ROUES,Vélos,12,19,25 AV SIMON BOLIVAR Paris 19,48.87306061839524,2.3479431500182573
2 ROUES,Vélos,8,1,3 RUE DU JOUR Paris 1,48.871713493266654,2.306276503071056
2 ROUES,Vélos,12,14,23 BD ROMAIN ROLLAND Paris 14,48.86685245350371,2.356495943987828
2 ROUES,Vélos,8,2,18 RUE DU MAIL Paris 2,48.89594302817135,2.37563720075452
2 ROUES,Vélos,18,12,11 AV LEDRU-ROLLIN Paris 12,48.86118448915476,2.3030123681697994
2 ROUES,Vélos,8,12,54 AV LEDRU-ROLLIN Paris 12,48.89115227166099,2.3865735753107007
2 ROUES,Vélos,10,1,8 RUE BERTIN POIREE Paris 1,48.86517712471065,2.3511406510225177
2 ROUES,Vélos,8,15,13 AV EMILE ZOLA Paris 15,48.87831128390176,2.287886061354424
2 ROUES,Vélos,10,15,141 RUE DE LOURMEL Paris 15,48.85246171364448,2.353985472666996
2 ROUES,Vélos,10,1,53 BD DE SEBASTOPOL Paris 1,48.82346174224921,2.3684507182230625
2 ROUES,Vélos,8,11,86 BD RICHARD LENOIR Paris 11,48.82911289842605,2.3654335504858337
2 ROUES,Vélos,10,7,4 RUE DU MARECHAL HARISPE Paris 7,48.83425831677291,2.2900199391108362
2 ROUES,Vélos,5,13,143 RUE DU CHEVALERET Paris 13,48.87923608927011,2.33649688620684
2 ROUES,Vélos,28,5,7 RUE DES LYONNAIS Paris 5,48.89537961252655,2.3631426948313963
2 ROUES,Vélos,16,9,81 RUE LA FAYETTE Paris 9,48.89314297456253,2.326883295882281
2 ROUES,Vélos,10,15,57 BD LEFEBVRE Paris 15,48.82162727607775,2.332375698377317
2 ROUES,Vélos,10,20,2 RUE OLIVIER METRA Paris 20,48.8629597374524,2.379333847024779
2 ROUES,Vélos,26,11,59 AV DE LA REPUBLIQUE Paris 11,48.876206635996084,2.2881225408404684
2 ROUES,Vélos,8,12,96 RUE DU FAUBOURG SAINT-ANTOINE Paris 12,48.8843212849661,2.302969964101949
2 ROUES,Vélos,24,14,45 BD SAINT-JACQUES Paris 14,48.830759639140744,2.31018644040816
2 ROUES,Vélos,16,14,60 AV DU GENERAL LECLERC Paris 14,48.880686120824265,2.3516252799880104
2 ROUES,Vélos,10,1,386 RUE SAINT-HONORE Paris 1,48.831019959903685,2.3125286448201474
2 ROUES,Vélos,10,7,6 RUE DU GENERAL LAMBERT Paris 7,48.878915244942725,2.3190100241243314
2 ROUES,Vélos,10,8,7 RUE TRONCHET Paris 8,48.85936945346253,2.3871677619097342
2 ROUES,Vélos,12,8,12 RUE TRONCHET Paris 8,48.86345645422037,2.3866170382021314
2 ROUES,Vélos,7,6,1 RUE MAYET Paris 6,48.84426400330897,2.34713889275793
2 ROUES,Vélos,4,20,9 RUE HARPIGNIES Paris 20,48.88120508702829,2.393892952706447
2 ROUES,Vélos,18,2,50 RUE NOTRE-DAME DES VICTOIRES Paris 2,48.880350998409526,2.396309234070457
2 ROUES,Vélos,4,10,18 RUE DES DEUX GARES Paris 10,48.86058906427239,2.2801127872388465
2 ROUES,Vélos,8,8,9 RUE ROY Paris 8,48.87419376565655,2.285746942782172
2 ROUES,Vélos,4,18,137 RUE LAMARCK Paris 18,48.840652906290686,2.292495923462916
2 ROUES,Vélos,5,10,1 RUE DEMARQUAY Paris 10,48.849870332072335,2.268259961101785
2 ROUES,Vélos,5,20,40 RUE DU RETRAIT Paris 20,48.826596844976564,2.33545091238252
2 ROUES,Vélos,10,6,57 RUE NOTRE-DAME DES CHAMPS Paris 6,48.865273150765475,2.3718362733879816
2 ROUES,Vélos,10,4,1 RUE PIERRE SEEL Paris 4,48.84824553692111,2.273008651852427
2 ROUES,Vélos,38,8,47 BD DES BATIGNOLLES Paris 8,48.89574140454314,2.3467695377239326
2 ROUES,Vélos,5,18,53 RUE MARX DORMOY Paris 18,48.831450918496074,2.3181991260964927
2 ROUES,Vélos,11,18,73 RUE MARX DORMOY Paris 18,48.84972796261243,2.3476799156940222
2 ROUES,Vélos,12,17,21 RUE BOULAY Paris 17,48.83949271161153,2.399712120417248
2 ROUES,Vélos,10,8,18 RUE WASHINGTON Paris 8,48.86711311168839,2.3359008789785887
2 ROUES,Vélos,8,13,11 RUE KEUFER Paris 13,48.8698196572867,2.4087339026339762
2 ROUES,Vélos,6,15,2 RUE LOUIS ARMAND Paris 15,48.8476543507216,2.400394587317566
2 ROUES,Vélos,26,11,23 RUE NEUVE DES BOULETS Paris 11,48.88615928567251,2.349430147132054
2 ROUES,Vélos,2,10,13 RUE D' ALSACE Paris 10,48.83077338654327,2.296199977032343
2 ROUES,Vélos,10,9,26 RUE DE LA CHAUSSEE D'ANTIN Paris 9,48.851463199225236,2.324860814558702
2 ROUES,Vélos,8,15,2 RUE DU DEPART Paris 15,48.82660739362417,2.3248909921827376
2 ROUES,Vélos,10,11,1 RUE MAILLARD Paris 11,48.8296767411958,2.3490004841736005
2 ROUES,Vélos,6,11,89 RUE DE LA FONTAINE AU ROI Paris 11,48.85524021783336,2.334785715788682
2 ROUES,Vélos,6,11,6 RUE DE NICE Paris 11,48.8296725789516,2.3414274312187477
2 ROUES,Vélos,7,11,16 RUE DE NICE Paris 11,48.836847481010345,2.2756226651516833
2 ROUES,Vélos,12,11,1 RUE PACHE Paris 11,48.884799275087374,2.3152795446483743
2 ROUES,Vélos,8,20,1 RUE DE L' ADJUDANT REAU Paris 20,48.88573766452901,2.3141381852016205
2 ROUES,Vélos,10,20,24 RUE LESAGE Paris 20,48.85555051204852,2.3683898149398255
2 ROUES,Vélos,10,11,8 RUE FROMENT Paris 11,48.88439860724862,2.3245911397312233
2 ROUES,Vélos,10,20,73 RUE ALEXANDRE DUMAS Paris 20,48.850100839597175,2.3129329293143144
2 ROUES,Vélos,2,8,54 RUE DE MONCEAU Paris 8,48.858213774420065,2.3026353721037545
2 ROUES,Vélos,4,6,23 RUE MADAME Paris 6,48.84882980399882,2.3429610363709106
2 ROUES,Vélos,4,13,99 AV DE FRANCE Paris 13,48.865912819126166,2.3977451771843343
2 ROUES,Vélos,12,18,38 RUE SIMART Paris 18,48.869716902557045,2.297406888833533
2 ROUES,Vélos,6,2,24 RUE NOTRE-DAME DES VICTOIRES Paris 2,48.85350879658499,2.3363048659010635
2 ROUES,Vélos,12,10,7 RUE BEAUREPAIRE Paris 10,48.883146124813116,2.3186367352444224
2 ROUES,Vélos,12,13,15 RUE JEAN ANTOINE DE BAIF Paris 13,48.83763908330005,2.398534719860841
2 ROUES,Vélos,4,20,98 BD DAVOUT Paris 20,48.85171921907328,2.4008023787242943
2 ROUES,Vélos,7,8,20 RUE DE LISBONNE Paris 8,48.82952703166834,2.34816698210261
2 ROUES,Vélos,4,12,91 AV SAINTE-MARIE Paris 12,48.87392668754283,2.34533839878682
2 ROUES,Vélos,4,19,75 RUE DE L' OURCQ Paris 19,48.877769048356704,2.288088369295729
2 ROUES,Vélos,8,15,86 RUE DE LA PROCESSION Paris 15,48.87597793805483,2.3194319608047795
2 ROUES,Vélos,5,7,6 RUE COGNACQ-JAY Paris 7,48.85098298364431,2.394388984366329
2 ROUES,Vélos,3,12,11 RUE MONTGALLET Paris 12,48.87842234671684,2.297866811497096
2 ROUES,Vélos,4,13,40 RUE NATIONALE Paris 13,48.85155754970659,2.378641241211915
2 ROUES,Vélos,5,13,44 BD ARAGO Paris 13,48.86545758817176,2.4066976708558054
2 ROUES,Vélos,12,18,1 RUE TOURLAQUE Paris 18,48.832449148456185,2.353098710443369
2 ROUES,Vélos,4,16,4 PL LEON DEUBEL Paris 16,48.8520563477424,2.3846966313605558
2 ROUES,Vélos,24,18,26 RUE AFFRE Paris 18,48.857570416499925,2.402162106212538
2 ROUES,Vélos,10,10,32 RUE LUCIEN SAMPAIX Paris 10,48.88469911821817,2.2996768401209273
2 ROUES,Vélos,3,18,86 BD BARBES Paris 18,48.84408893000968,2.317475385051976
2 ROUES,Vélos,16,14,22 RUE GASSENDI Paris 14,48.88361614675557,2.2953824291225624
2 ROUES,Vélos,12,11,49 AV PARMENTIER Paris 11,48.87177374456617,2.333478062244589
2 ROUES,Vélos,4,15,15 RUE DE L' ARMORIQUE Paris 15,48.82740201534439,2.32570066153331
2 ROUES,Vélos,7,8,60 AV MONTAIGNE Paris 8,48.841086613421844,2.3860128603131927
2 ROUES,Vélos,6,13,2 RUE FAGON Paris 13,48.83233169030063,2.38625469502295
2 ROUES,Vélos,18,17,2 RUE DAUBIGNY Paris 17,48.871412875275546,2.272895289636493
2 ROUES,Vélos,16,12,18 RUE DE PICPUS Paris 12,48.87804412356076,2.301458410871576
2 ROUES,Vélos,7,19,4 BD SERURIER Paris 19,48.85304543673071,2.3818906611069757
2 ROUES,Vélos,16,7,7 CITE VANEAU Paris 7,48.8408141910522,2.306864154620503
2 ROUES,Vélos,3,11,21 RUE SAINT-MAUR Paris 11,48.87232786221845,2.377929785673671
2 ROUES,Vélos,5,14,4 RUE GAUGUET Paris 14,48.8832474978471,2.319021206683314
2 ROUES,Vélos,6,13,171 RUE DE TOLBIAC Paris 13,48.88054180302395,2.3180844836665946
2 ROUES,Vélos,26,19,14 QU DE LA LOIRE Paris 19,48.846793838722974,2.3797824586639065
2 ROUES,Vélos,17,12,91 AV DU DOCTEUR ARNOLD NETTER Paris 12,48.88819358746076,2.3164557043677236
2 ROUES,Vélos,10,16,2 RUE CREVAUX Paris 16,48.881894029253495,2.3415637224345227
2 ROUES,Vélos,10,9,29 RUE DE MONTHOLON Paris 9,48.833189241326146,2.3329629441796693
2 ROUES,Vélos,8,15,123 RUE FALGUIERE Paris 15,48.883466342150186,2.3955420602358193
2 ROUES,Vélos,14,13,47 QU D' AUSTERLITZ Paris 13,48.848097579631975,2.402771538569921
2 ROUES,Vélos,3,3,231 RUE SAINT-MARTIN Paris 3,48.84696321109545,2.271812066604786
2 ROUES,Vélos,10,4, RUE DES JARDINS SAINT-PAUL Paris 4,48.83242835370099,2.3031750669503706
2 ROUES,Vélos,10,10,3 RUE YVES TOUDIC Paris 10,48.88742262632881,2.3581519658524503
2 ROUES,Vélos,16,19,181 BD MACDONALD Paris 19,48.84750054160905,2.259586102826611
2 ROUES,Vélos,26,9,1 RUE FROCHOT Paris 9,48.83395829509002,2.2940227012245633
2 ROUES,Vélos,8,18,52 RUE DES ABBESSES Paris 18,48.88451452426119,2.318094244206714
2 ROUES,Vélos,4,19,15 AV MATHURIN MOREAU Paris 19,48.84521248137384,2.412179528723364
2 ROUES,Vélos,20,12,86 BD DIDEROT Paris 12,48.84499798061941,2.4013496771668743
2 ROUES,Vélos,4,12,189 AV DAUMESNIL Paris 12,48.883733454882844,2.2822174267827093
2 ROUES,Vélos,4,20,29 RUE VITRUVE Paris 20,48.88242604279878,2.32925707831194
2 ROUES,Vélos,13,14,95 BD BRUNE Paris 14,48.8459750593998,2.31983620165754
2 ROUES,Vélos,16,18,70 BD NEY Paris 18,48.87432149085602,2.310517978392728
2 ROUES,Vélos,4,13,44 AV D' IVRY Paris 13,48.84244304591348,2.294045705081655
2 ROUES,Vélos,8,12,2 RUE DU CHAROLAIS Paris 12,48.85881024863155,2.384223179688917
2 ROUES,Vélos,10,10,14 RUE D' HAUTEVILLE Paris 10,48.89539577106046,2.382964192005216
2 ROUES,Vélos,6,17,9 AV DE CLICHY Paris 17,48.85584183567126,2.3688561096184984
2 ROUES,Vélos,4,7,28 RUE DE L' UNIVERSITE Paris 7,48.850498997251954,2.3964411044580403
2 ROUES,Vélos,10,8,41 RUE DU ROCHER Paris 8,48.84614267268092,2.4106402404716176
2 ROUES,Vélos,4,8,29 RUE DE LISBONNE Paris 8,48.853608207897,2.3967662350071004
2 ROUES,Vélos,14,17,124 BD MALESHERBES Paris 17,48.83159674999521,2.3152983643207876
2 ROUES,Vélos,20,15,132 RUE DU CHERCHE-MIDI Paris 15,48.82926637890986,2.335507443030709
2 ROUES,Vélos,14,5,17 RUE PIERRE NICOLE Paris 5,48.85482969762285,2.324433591307152
2 ROUES,Vélos,6,12,8 AV DU DOCTEUR ARNOLD NETTER Paris 12,48.853775327710686,2.310483558590779
2 ROUES,Vélos,8,17,1 RUE GOUNOD Paris 17,48.86411750194402,2.340147529506151
2 ROUES,Vélos,5,13,46 BD ARAGO Paris 13,48.888415925949175,2.3842856463423687
2 ROUES,Vélos,5,19,8 RUE PETIT Paris 19,48.829279828901115,2.3519964773303568
2 ROUES,Vélos,1,15,41 RUE BRANCION Paris 15,48.83926340016385,2.3373329347623097
2 ROUES,Vélos,4,14,3 BD EDGAR QUINET Paris 14,48.845113179473586,2.2652161016520034
2 ROUES,Vélos,20,11,17 RUE FROMENT Paris 11,48.864167687346544,2.3416373506359567
2 ROUES,Vélos,11,2,6 RUE GAILLON Paris 2,48.884857406338284,2.2874094999596033
2 ROUES,Vélos,34,2,28 RUE GRENETA Paris 2,48.88608029834059,2.3179366695317505
2 ROUES,Vélos,16,17,1 RUE DAUTANCOURT Paris 17,48.86301420476833,2.2688553936719087
2 ROUES,Vélos,2,15,136 RUE DE L' ABBE GROULT Paris 15,48.85783765956301,2.372268887406603
2 ROUES,Vélos,5,16,9 PL D' IENA Paris 16,48.82611252239159,2.340498841182098
2 ROUES,Vélos,10,19,15 QU DE LA SEINE Paris 19,48.88405895799308,2.3033310031210013
2 ROUES,Vélos,7,13,7 RUE DU CHAMP DE L'ALOUETTE Paris 13,48.885039772967076,2.3165370943503625
2 ROUES,Vélos,20,6,34 RUE DE CONDE Paris 6,48.84910709233561,2.3797842487739946
2 ROUES,Vélos,10,15,2 RUE CASTAGNARY Paris 15,48.859660703697315,2.307571168917935
2 ROUES,Vélos,3,13,75 BD SAINT-MARCEL Paris 13,48.86960146221755,2.342860967362483
2 ROUES,Vélos,7,18,1 RUE DES ABBESSES Paris 18,48.83607822984251,2.300560128403785
2 ROUES,Vélos,5,13,2 RUE FRANCOISE DOLTO Paris 13,48.86389775245386,2.399200030242383
2 ROUES,Vélos,10,13,27 RUE DE L' ESPERANCE Paris 13,48.88696540615831,2.3173207139231993
2 ROUES,Vélos,14,9,3 RUE ROSSINI Paris 9,48.88205491882375,2.312773879259754
2 ROUES,Vélos,10,19,59 RUE MANIN Paris 19,48.882031082268824,2.3286939136472067
2 ROUES,Vélos,4,11,85 RUE SEDAINE Paris 11,48.871316105165334,2.364204959564215
2 ROUES,Vélos,8,5,7 RUE DES ARENES Paris 5,48.84757756436217,2.286394041383921
2 ROUES,Vélos,4,5,31 RUE DES BOULANGERS Paris 5,48.83637585670456,2.3947854896265706
2 ROUES,Vélos,2,12,34 RUE NICOLAI Paris 12,48.8854758410535,2.3845464103059153
2 ROUES,Vélos,8,15,6 RUE DE VOUILLE Paris 15,48.87003532033033,2.300643588295626
2 ROUES,Vélos,11,10,203 RUE LA FAYETTE Paris 10,48.89302374692668,2.335995283625225
2 ROUES,Vélos,25,10,36 RUE DE L' AQUEDUC Paris 10,48.829743244306435,2.3647400561660126
2 ROUES,Vélos,4,14,41 RUE DES PLANTES Paris 14,48.843090492574056,2.280206306902342
2 ROUES,Vélos,12,17,6 RUE FERNAND PELLOUTIER Paris 17,48.87289341856533,2.399271725277516
2 ROUES,Vélos,12,13,23 RUE DE LA BUTTE AUX CAILLES Paris 13,48.84676801907568,2.379850117289901
2 ROUES,Vélos,3,15,45 RUE DES MORILLONS Paris 15,48.87414395154098,2.3452935460025928
2 ROUES,Vélos,20,9,34 RUE HENRY MONNIER Paris 9,48.87050662282604,2.3585625939806474
2 ROUES,Vélos,4,6,126 RUE DE RENNES Paris 6,48.844237460750165,2.3522985058025276
2 ROUES,Vélos,16,12,6 PL DE LA NATION Paris 12,48.86548858953418,2.2724860140013754
2 ROUES,Vélos,2,15,36 RUE PERIGNON Paris 15,48.85944716518146,2.3113747725755465
2 ROUES,Vélos,1,13,3 VLA DELODER Paris 13,48.84816609024222,2.3099262107924052
2 ROUES,Vélos,10,15,5 PL DU CARDINAL AMETTE Paris 15,48.88401291872394,2.341010517071722
2 ROUES,Vélos,13,14,74 BD DU MONTPARNASSE Paris 14,48.87817735574183,2.355854044924094
2 ROUES,Vélos,10,9,13 RUE RICHER Paris 9,48.82298488311927,2.3592500777863568
2 ROUES,Vélos,10,4,6 RUE DE LESDIGUIERES Paris 4,48.855413305855194,2.291044963683045
2 ROUES,Vélos,10,7,5 RUE EBLE Paris 7,48.88471676709726,2.303854666968456
2 ROUES,Vélos,10,5,1 RUE DES CHANTIERS Paris 5,48.858752630435255,2.2654254436309675
2 ROUES,Vélos,5,14,66 RUE RAYMOND LOSSERAND Paris 14,48.84130825677696,2.4047258906929163
2 ROUES,Vélos,10,18,53 RUE DU SIMPLON Paris 18,48.846173784965956,2.4079760752158887
2 ROUES,Vélos,12,9,24 RUE VICTOR MASSE Paris 9,48.860189581545555,2.2713990928645384
2 ROUES,Vélos,8,19,126 RUE DE CRIMEE Paris 19,48.83613184521945,2.3533280369553533
2 ROUES,Vélos,8,18,11 RUE DU SIMPLON Paris 18,48.831764094904095,2.307262088542086
2 ROUES,Vélos,4,16,10 RUE DE SFAX Paris 16,48.884673148448734,2.291673385237408
2 ROUES,Vélos,8,7,17 AV DE LA MOTTE-PICQUET Paris 7,48.84076852030304,2.305950704618913
2 ROUES,Vélos,12,11,54 RUE SAINT-MAUR Paris 11,48.88992083231843,2.3289371287286604
2 ROUES,Vélos,10,15,10 RUE DU COLONEL PIERRE AVIA Paris 15,48.81830827375901,2.3321157368879915
2 ROUES,Vélos,6,12,2 RUE DUGOMMIER Paris 12,48.864101950484184,2.277982393481276
2 ROUES,Vélos,6,10,92 RUE DU FAUBOURG SAINT-DENIS Paris 10,48.8724791721208,2.324349973830696
2 ROUES,Vélos,10,15,32 RUE DU PROFESSEUR FLORIAN DELBARRE Paris 15,48.85399738040019,2.3981490607220506
2 ROUES,Vélos,22,18,122 RUE MARCADET Paris 18,48.88384943548614,2.339759235601217
2 ROUES,Vélos,4,13, RUE YEO THOMAS Paris 13,48.8466165228667,2.30549455029878
2 ROUES,Vélos,10,11,7 BD DE CHARONNE Paris 11,48.86143979966351,2.377633777041839
2 ROUES,Vélos,40,3,2 RUE DUPETIT-THOUARS Paris 3,48.859083254865546,2.2817065401142664
2 ROUES,Vélos,10,10,3 RUE ROBERT BLACHE Paris 10,48.83187073825701,2.354493039855082
2 ROUES,Vélos,10,1,51 RUE JEAN-JACQUES ROUSSEAU Paris 1,48.86959069456583,2.369290065170067
2 ROUES,Vélos,6,15,12 RUE BEATRIX DUSSANE Paris 15,48.85110175067057,2.2947623402305792
2 ROUES,Vélos,16,5,18 RUE DE L' ESTRAPADE Paris 5,48.85927479411496,2.3822485457988107
2 ROUES,Vélos,4,7,198 RUE DE GRENELLE Paris 7,48.876913280698396,2.285704166147824
2 ROUES,Vélos,1,14,39 BD JOURDAN Paris 14,48.85508391453581,2.278686070292753
2 ROUES,Vélos,6,6,3 RUE JACQUES CALLOT Paris 6,48.864885138451356,2.3585287556039094
2 ROUES,Vélos,7,2,12 RUE DU CROISSANT Paris 2,48.82521980615863,2.346917898617927
2 ROUES,Vélos,10,15,7 RUE NICOLAS CHARLET Paris 15,48.881994443931156,2.303828952926174
2 ROUES,Vélos,12,13,23 RUE AUGUSTE LANCON Paris 13,48.856658643011116,2.301257955698543
2 ROUES,Vélos,8,17,35 RUE BRUNEL Paris 17,48.88789165753101,2.322688197393413
2 ROUES,Vélos,10,4,10 RUE VIEILLE DU TEMPLE Paris 4,48.858561222040535,2.3461630324948843
2 ROUES,Vélos,5,2,4 RUE D' ABOUKIR Paris 2,48.859693901646374,2.3256835148834862
2 ROUES,Vélos,5,17,210 BD PEREIRE Paris 17,48.85488965746244,2.2727403531643797
2 ROUES,Vélos,7,10,17 RUE DU CHATEAU LANDON Paris 10,48.85320443017402,2.3907897543633165
2 ROUES,Vélos,8,17, AV DE LA PORTE DE VILLIERS Paris 17,48.85785558909162,2.278066696199072
2 ROUES,Vélos,6,15,22 RUE DE L' ARRIVEE Paris 15,48.84251866457671,2.3998023617727493
2 ROUES,Vélos,2,15,18 RUE ALAIN CHARTIER Paris 15,48.85594620426166,2.2823802513279805
2 ROUES,Vélos,10,20,45 CRS DE VINCENNES Paris 20,48.88501675192978,2.307028387096716
2 ROUES,Vélos,1,18,80 BD BARBES Paris 18,48.841427503893776,2.3526608579884165
2 ROUES,Vélos,8,1,14 RUE DU PELICAN Paris 1,48.87864806042159,2.2851707240873447
2 ROUES,Vélos,6,16,48 RUE SAINT-DIDIER Paris 16,48.85041253194128,2.4110175352351346
2 ROUES,Vélos,8,10,25 RUE CAIL Paris 10,48.859926118632,2.323232596353382
2 ROUES,Vélos,5,16,32 BD EMILE AUGIER Paris 16,48.84338411226409,2.408673469515379
2 ROUES,Vélos,12,10, RUE PIERRE DUPONT Paris 10,48.878199412227964,2.3194276109401164
2 ROUES,Vélos,18,12,39 RUE CROZATIER Paris 12,48.86500861130531,2.3690340010373094
2 ROUES,Vélos,18,4,13 PL DES VOSGES Paris 4,48.84713796251013,2.3997694211441645
2 ROUES,Vélos,2,18,64 BD BARBES Paris 18,48.85262535640429,2.4066270305753203
2 ROUES,Vélos,28,12,180 RUE DU FAUBOURG SAINT-ANTOINE Paris 12,48.87138852540096,2.3156563271201174
2 ROUES,Vélos,32,10,11 RUE EUGENE VARLIN Paris 10,48.88464595686109,2.3958249881612983
2 ROUES,Vélos,10,18,9 RUE NEUVE DE LA CHARDONNIERE Paris 18,48.8959313888086,2.307652832324588
2 ROUES,Vélos,12,9,21 RUE CONDORCET Paris 9,48.88377640452591,2.3008757406850853
2 ROUES,Vélos,4,14,12 PL DE LA PORTE DE VANVES Paris 14,48.850024901573946,2.2723515646429284
2 ROUES,Vélos,16,8,18 RUE CHATEAUBRIAND Paris 8,48.856617778062066,2.380196368771061
2 ROUES,Vélos,10,10,203 QU DE VALMY Paris 10,48.87018879430851,2.293666600166047
2 ROUES,Vélos,14,4,50 RUE DES ARCHIVES Paris 4,48.83261162277823,2.3624033561301516
2 ROUES,Vélos,4,12,9 AV CHARLES DE FOUCAULD Paris 12,48.845493855941584,2.3501483630058524
2 ROUES,Vélos,50,9,30 RUE CHAPTAL Paris 9,48.88580300514904,2.3948616869048007
2 ROUES,Vélos,8,19,86 RUE PETIT Paris 19,48.849773438894346,2.27172993763118
2 ROUES,Vélos,6,19,95 RUE DE MEAUX Paris 19,48.86727163244676,2.3829757240932756
2 ROUES,Vélos,10,13,128 BD VINCENT AURIOL Paris 13,48.85581519816072,2.3148143696076824
2 ROUES,Vélos,8,20, RUE LOUIS DELAPORTE Paris 20,48.87246217249354,2.372939217250507
2 ROUES,Vélos,4,17, BD DE REIMS Paris 17,48.86546498297708,2.341256625189977
2 ROUES,Vélos,12,12,2 RUE DE LYON Paris 12,48.88184865904752,2.393706465796107
2 ROUES,Vélos,8,6,149 RUE DE RENNES Paris 6,48.86747625789344,2.2769565093723036
2 ROUES,Vélos,9,13,16 RUE MARGUERITE DURAS Paris 13,48.866768903172336,2.32567235586549
2 ROUES,Vélos,5,12,1 RUE LAMBLARDIE Paris 12,48.834283147973544,2.365608805836687
2 ROUES,Vélos,14,17,1 RUE FRAGONARD Paris 17,48.86262022594374,2.3658857922055647
2 ROUES,Vélos,11,11,1 CITE DE PHALSBOURG Paris 11,48.839483959674766,2.399316843951677
2 ROUES,Vélos,10,13,54 RUE CLISSON Paris 13,48.86826876521212,2.3574350875829495
2 ROUES,Vélos,2,15,51 RUE SEBASTIEN MERCIER Paris 15,48.885152482505724,2.385454222444474
2 ROUES,Vélos,14,14,5 RUE HIPPOLYTE MAINDRON Paris 14,48.89194183027475,2.3488300354824285
2 ROUES,Vélos,6,10,9 BD DE STRASBOURG Paris 10,48.8349063177659,2.3504488002036985
2 ROUES,Vélos,13,10,82 RUE DE L' AQUEDUC Paris 10,48.87247398960588,2.2778717814503517
2 ROUES,Vélos,10,6,17 RUE MADAME Paris 6,48.83551173875768,2.3337117722467386
2 ROUES,Vélos,30,18,39 RUE DU MONT CENIS Paris 18,48.877568319659424,2.330819010403986
2 ROUES,Vélos,7,17,10 RUE RAYMOND PITET Paris 17,48.88825046360258,2.332891568884139
2 ROUES,Vélos,10,15,30 RUE DU THEATRE Paris 15,48.86616808121315,2.276969956815385
2 ROUES,Vélos,6,13,11 RUE DU DOCTEUR BOURNEVILLE Paris 13,48.843980530363446,2.306341842432589
2 ROUES,Vélos,18,10,34 RUE LOUIS BLANC Paris 10,48.88966098285455,2.3837529293826796
2 ROUES,Vélos,5,13,113 RUE DE PATAY Paris 13,48.87051051115075,2.404955991960265
2 ROUES,Vélos,10,12,110 AV DU GENERAL MICHEL BIZOT Paris 12,48.84183835905785,2.289839785479511
2 ROUES,Vélos,4,13,6 RUE GANDON Paris 13,48.89244006203074,2.3296353279422575
2 ROUES,Vélos,8,17,101 RUE DE LA JONQUIERE Paris 17,48.83744778881614,2.3981985351510815
2 ROUES,Vélos,6,15,2 RUE VICTOR DURUY Paris 15,48.8504313712855,2.3100598327204964
